"","lat","long","depth","mag","stations"
"5128",36.7538,-116.2627,3.8,0.7,9
"5129",61.333,-150.0978,46.2,1.5,1
"5130",61.383,-149.9938,44.2,1.1,1
"5131",60.0395,-153.226,132.8,2.5,1
"5132",58.25933,-155.121,4.35,0.29,1
"5133",61.4265,-150.102,37.2,1,1
"5134",36.7117,-116.3078,10.8,-0.1,9
"5135",36.9684,-116.325,0.6,-0.5,9
"5136",61.416,-150.0808,39.6,2.2,1
"5137",61.1637,-152.5718,118.4,1.2,1
"5138",35.48583,-86.30883,6.52,2.77,12
"5139",38.82367,-122.809,-0.06,1.13,2
"5140",60.289,-152.219,90.6,1.9,1
"5141",33.31967,-116.41083,5.8,1.5,2
"5142",19.4295,-68.4591,95,2.69,3
"5143",38.8225,-122.809,1.15,1.97,2
"5144",19.6573,-68.3871,9,2.85,3
"5145",60.2269,-141.9206,4.7,1.8,1
"5146",19.5261,-68.3913,69,2.89,3
"5147",40.33017,-124.44833,5.81,2.2,2
"5148",57.6478,-154.6208,62.4,2.1,1
"5149",63.2872,-151.1179,12.4,0.9,1
"5150",61.3944,-151.3112,68.2,1.1,1
"5151",61.4648,-149.8436,39.3,1.8,1
"5152",45.79867,-122.41917,-0.9,1.35,15
"5153",-22.0616,169.4063,10,5.1,13
"5154",38.6591,-118.4306,0,0.1,9
"5155",38.6366,-118.5626,11.4,0.1,9
"5156",59.9058,-152.9999,95.7,1.9,1
"5157",61.743,-150.8989,63,1.7,1
"5158",59.2261,-153.1894,85.4,1.6,1
"5159",38.77467,-122.70817,1.47,1.24,2
"5160",-4.0039,129.032,120.05,4.6,13
"5161",40.2805,-124.45583,19.03,2.33,2
"5162",61.2952,-150.1172,44.7,1.4,1
"5163",60.1042,-149.4097,13.1,1.4,1
"5164",19.7025,-68.3881,61,3.18,3
"5165",19.23133,-155.38184,31.72,1.83,4
"5166",53.8195,-165.7819,72.1,1.7,1
"5167",44.7355,-110.97667,6.05,0.26,14
"5168",19.4966,-68.2711,84,4.5,3
"5169",61.307,-150.106,46.8,1.4,1
"5170",36.4615,-121.05583,4.68,1.34,2
"5171",35.94517,-117.68233,2.76,0.61,2
"5172",37.62833,-119.4085,17.65,1.6,2
"5173",36.7189,-116.3179,9,-0.1,9
"5174",64.9887,-147.3582,0,1,1
"5175",33.50783,-116.799,5.11,0.51,2
"5176",59.8525,-152.6199,82.8,1.5,1
"5177",-36.0844,-98.3607,10,4.6,13
"5178",-7.0491,129.0075,46.62,4.9,13
"5179",43.0994,146.5125,42.14,4.2,13
"5180",37.2318,-73.0097,10,4.6,13
"5181",46.72133,-119.00833,-0.26,1.22,15
"5182",38.745,-117.0761,16,1.5,9
"5183",61.4929,-149.9666,45.5,2.3,1
"5184",64.2109,-149.895,13.1,1,1
"5185",40.25567,-121.168,2.78,1.29,2
"5186",36.2835,-89.4765,5.79,1.27,8
"5187",69.5207,-144.3561,10,1.9,1
"5188",47.16183,-121.8275,-1.2,1.81,15
"5189",19.332,-155.1225,5.03,1.82,4
"5190",37.61333,-118.98467,1.95,0.11,2
"5191",46.04833,-122.5265,-1.07,1.15,15
"5192",38.79033,-122.76917,2.53,0.73,2
"5193",60.3922,-150.2394,37.9,1.7,1
"5194",34.07133,-117.31067,17.37,1.19,2
"5195",33.514,-116.802,4.22,0.61,2
"5196",63.3173,-171.3909,6.4,3.4,1
"5197",33.505,-116.80733,4.41,1.81,2
"5198",33.862,-116.73583,13.84,0.89,2
"5199",35.47267,-115.52783,-1.11,2.34,2
"5200",60.9864,-151.2735,64,1.2,1
"5201",62.8969,-151.3428,106.1,1.6,1
"5202",28.9996,141.6031,49,4.5,13
"5203",18.3836,-66.254,63,2.14,3
"5204",40.34033,-123.4685,24.73,2,2
"5205",55.4885,-159.9491,10,2.6,13
"5206",45.076,-111.73,-2,0.94,7
"5207",55.5072,-159.8801,23.29,2.6,13
"5208",34.08083,-117.30083,16.2,1.14,2
"5209",55.5391,-159.9433,16.3,3.3,13
"5210",39.2613,-115.0346,0,1,9
"5211",38.14683,-113.1065,5.29,1.32,14
"5212",38.45367,-113.06333,3.48,1.08,14
"5213",43.7096,-105.3453,0,3.5,13
"5214",19.24167,-155.39333,30.14,2.94,4
"5215",19.2235,-64.7811,82,3.31,3
"5216",38.7985,-122.80933,1.89,0.94,2
"5217",61.4076,-150.0703,40.8,1.1,1
"5218",36.16883,-120.13,2.5,1.8,2
"5219",36.95183,-113.52633,7.56,1.32,14
"5220",38.82833,-122.79117,1.51,0.9,2
"5221",36.46517,-121.04417,5.83,2.32,2
"5222",69.4906,-144.0725,5,1.7,1
"5223",45.1387,-106.9032,0,3,13
"5224",61.8468,-149.1468,38.1,1.3,1
"5225",61.4976,-149.9517,45.1,1.3,1
"5226",59.5775,-152.629,80.8,1.5,1
"5227",35.05083,-118.34467,-1.01,1.3,2
"5228",33.51933,-116.79767,3.82,0.68,2
"5229",52.04717,-175.97,1.98,0.45,1
"5230",-8.9422,-79.0533,57.59,5.2,13
"5231",64.7222,-151.0969,15.4,1.8,1
"5232",17.8705,-65.1901,191,3.35,3
"5233",19.3552,-64.5688,35,2.7,13
"5234",40.322,-124.43383,1.85,3.81,2
"5235",40.32167,-124.47233,7.09,4.08,2
"5236",61.2903,-150.0944,40.7,1.4,1
"5237",5.8113,126.8985,61.83,5.7,13
"5238",33.493,-116.80167,4.66,2.35,2
"5239",61.3078,-150.1208,39.9,1.3,1
"5240",60.165,-152.4651,94.6,2.2,1
"5241",61.4183,-150.0507,41.7,1.9,1
"5242",52.05733,-175.97283,2.96,0.3,1
"5243",37.003,-116.2905,6.6,0,9
"5244",58.178,-155.292,1.29,0.04,1
"5245",59.6855,-152.3881,73,2.3,1
"5246",69.5034,-144.2152,6.5,1.2,1
"5247",61.4026,-150.0578,40.6,0.9,1
"5248",42.0695,-121.87533,-1.61,2.11,15
"5249",18.1848,-66.8741,11,1.48,3
"5250",69.4618,-144.1438,0.4,2,1
"5251",61.3242,-150.141,43.3,1.2,1
"5252",69.4971,-144.194,5.7,1.2,1
"5253",41.0178,-116.3998,0,1.8,9
"5254",69.4532,-144.1632,10,2.5,1
"5255",36.88983,-121.609,2.21,1.34,2
"5256",69.4772,-144.0616,8.9,1.9,1
"5257",61.4771,-150.0073,47,1.8,1
"5258",-17.8347,-178.5787,585.01,4.5,13
"5259",51.698,-175.5561,50.5,2.2,1
"5260",33.67617,-116.74317,15.57,0.56,2
"5261",60.173,-153.0423,118.5,2,1
"5262",61.5561,-151.4796,72.6,1.3,1
"5263",61.15383,-152.36467,4.87,0.65,1
"5264",39.4935,-120.2824,14.9,0.8,9
"5265",60.6677,-150.6097,20.1,1.8,1
"5266",34.175,-117.34483,8.37,1.42,2
"5267",61.6013,-151.8069,82.9,2.1,1
"5268",40.5326,-119.7072,3.7,1.4,9
"5269",63.3225,-151.0109,11.4,1.1,1
"5270",-13.336,166.8752,35,6.6,13
"5271",62.1658,-150.4088,8.2,1.1,1
"5272",51.761,-176.8614,59.6,2.4,1
"5273",38.1725,-115.2604,7.1,1.2,9
"5274",61.3693,-149.9991,47.9,1.2,1
"5275",61.4748,-149.9159,44.7,1.2,1
"5276",64.7048,-149.1574,25.9,0.7,1
"5277",63.4856,-150.1215,13.2,0.8,1
"5278",61.3867,-150.095,41,1.3,1
"5279",60.764,-151.2623,60.8,1.3,1
"5280",69.5867,-145.0143,9.2,2.6,1
"5281",19.31733,-155.24567,7.04,2.09,4
"5282",33.22667,-116.7465,10.24,2.41,2
"5283",19.0098,-64.8085,90,3.35,3
"5284",2.3943,126.208,56.97,4.1,13
"5285",36.7359,-115.7505,7.4,0.5,9
"5286",61.4982,-149.9261,38.3,1.8,1
"5287",18.1095,-66.7286,23,1.13,3
"5288",33.5035,-116.793,5.78,0.63,2
"5289",47.78583,-113.88333,11.51,-0.27,7
"5290",34.0508,45.5913,10,4,13
"5291",18.8981,-65.1466,77,3.17,3
"5292",-3.2362,146.597,10,4.8,13
"5293",40.27383,-111.3535,0.65,0.76,14
"5294",63.8784,-149.9286,146.2,1.6,1
"5295",40.275,-124.48817,18.21,2.64,2
"5296",48.96633,-113.24817,22.66,1.9,7
"5297",44.37483,-110.6265,6.03,2.36,14
"5298",61.3812,-150.0615,41.3,1.7,1
"5299",69.4903,-144.1918,8.4,4.2,1
"5300",62.9542,-149.7652,74.1,2.7,1
"5301",18.90267,-155.459,32.39,2.69,4
"5302",28.1278,104.9626,10,4.5,13
"5303",61.4567,-150.0089,48.8,1.9,1
"5304",61.0491,-149.8627,26.6,1.1,1
"5305",19.22983,-155.3815,30.88,1.88,4
"5306",12.8579,-87.9115,87.2,4.2,13
"5307",61.3074,-150.1277,39.6,1.3,1
"5308",19.2395,-155.39067,29.99,2.1,4
"5309",61.4618,-149.8823,34.4,1,1
"5310",62.0819,-150.254,8.3,1.3,1
"5311",61.5181,-149.9256,46.4,1.1,1
"5312",-22.1338,169.8081,8.71,4.7,13
"5313",38.13733,-113.106,9.14,0.88,14
"5314",33.319,-116.40033,7.48,0.89,2
"5315",38.3352,-115.7864,1.2,1.5,9
"5316",60.6179,-147.6781,6.6,1.4,1
"5317",38.3485,-115.7995,3.6,1.9,9
"5318",61.4925,-149.9233,40.5,2.3,1
"5319",61.3846,-150.0963,37.3,2.3,1
"5320",19.4285,-68.3326,10,2.35,3
"5321",51.2301,-175.0143,17.3,2.6,13
"5322",32.87167,-115.51183,9.29,2.12,2
"5323",51.2631,-178.1203,45.4,2.2,1
"5324",34.05567,-116.02467,7.58,1.09,2
"5325",59.5581,-152.8482,79.5,2.3,1
"5326",32.87583,-115.514,8.14,1.59,2
"5327",33.49217,-116.78817,4.68,0.48,2
"5328",33.22367,-116.747,9.11,0.53,2
"5329",65.0766,-149.0327,10.2,0.8,1
"5330",36.425,-117.4305,0,0.5,9
"5331",36.215,-97.5901,2.26,2.7,13
"5332",36.2129,-97.5715,5,3.9,13
"5333",33.1925,-116.03233,9.7,1.01,2
"5334",62.071,-145.182,12.2,0.9,1
"5335",33.22783,-116.736,11.59,0.53,2
"5336",58.17083,-155.25383,2.07,0.54,1
"5337",61.3156,-150.109,44.4,1.3,1
"5338",37.61933,-118.884,-0.14,0.14,2
"5339",16.0277,-95.9516,41.29,4.3,13
"5340",55.0889,-160.7723,57.76,3,13
"5341",18.155,-66.879,13,1.93,3
"5342",65.0349,-148.7172,13.8,0.8,1
"5343",19.2165,-155.412,34.69,2.23,4
"5344",36.94667,-113.52383,6.29,1.41,14
"5345",58.4089,-154.7721,5,1.1,1
"5346",65.3888,-153.328,1.1,1.4,1
"5347",19.43333,-155.06083,39.35,1.84,4
"5348",59.5683,-153.0941,90,1.7,1
"5349",-8.6795,119.2686,133.31,4.3,13
"5350",34.4505,-117.9325,9.95,0.93,2
"5351",55.413,-158.4252,28.5,2.7,1
"5352",32.87567,-115.50717,3.69,1.22,2
"5353",38.81617,-122.82417,1.9,1.15,2
"5354",32.878,-115.51233,7.56,1.89,2
"5355",61.4669,-149.8948,36.8,1.3,1
"5356",36.4482,-116.0472,6.2,0.5,9
"5357",32.88567,-115.52233,5.86,1.75,2
"5358",39.026,-118.1077,5.8,1.5,9
"5359",44.65183,-110.48833,2.93,1.64,14
"5360",59.4228,-151.3211,47.2,1.6,1
"5361",32.87333,-115.5145,5.75,1.35,2
"5362",32.87317,-115.5125,7.34,1.31,2
"5363",32.8755,-115.512,7.85,2.33,2
"5364",32.88367,-115.51067,5.75,1.29,2
"5365",44.996,-112.83917,0.78,1.3,7
"5366",44.666,-110.46417,6.81,1.97,14
"5367",36.2677,-97.6504,5.09,2.3,13
"5368",44.653,-110.4765,2.38,1.46,14
"5369",44.66167,-110.46633,4.89,1.94,14
"5370",33.46033,-116.89183,14.39,0.8,2
"5371",33.46533,-116.89117,12.11,0.37,2
"5372",32.868,-115.5065,5.28,1.23,2
"5373",45.39883,-112.61617,8.73,-0.04,7
"5374",37.2559,-118.3463,12.5,0.9,9
"5375",60.6992,-140.4576,17.2,1.1,1
"5376",37.04817,-112.87867,14.87,1.2,14
"5377",62.9529,-150.765,102.5,1.8,1
"5378",33.7155,141.1944,35,4.5,13
"5379",38.0645,-122.23283,7.62,1.43,2
"5380",32.87667,-115.51617,7.29,1.66,2
"5381",32.8695,-115.5105,7.82,1.68,2
"5382",61.3042,-150.1639,36.6,1.1,1
"5383",32.87267,-115.518,9.92,2.88,2
"5384",54.5615,-163.4906,8.63,3.1,13
"5385",32.88417,-115.51867,7.52,1.72,2
"5386",38.81867,-122.76283,2.13,0.66,2
"5387",33.3175,-116.41083,7.29,1.53,2
"5388",61.5288,-149.9375,42.2,1,1
"5389",36.8634,-116.1999,2.8,-0.2,9
"5390",32.8725,-115.51567,7.42,1.81,2
"5391",32.87883,-115.5065,5.54,1.14,2
"5392",60.1086,-153.0894,114.9,1.7,1
"5393",33.5145,-116.79983,4.14,1.02,2
"5394",36.451,-96.8748,5,2.5,13
"5395",68.8657,-146.6336,6.8,1.4,1
"5396",64.593,-148.0027,24.5,0.4,1
"5397",58.16467,-155.35567,-1.78,0.29,1
"5398",32.873,-115.51767,10.72,2.1,2
"5399",33.664,-116.69,14.83,0.45,2
"5400",34.10783,-117.31883,17.63,1.38,2
"5401",61.3834,-150.0048,38.5,1.5,1
"5402",37.64083,-118.81533,2.71,0.33,2
"5403",32.879,-115.52067,7.98,2,2
"5404",32.885,-115.5105,6.06,0.99,2
"5405",32.88483,-115.52317,11.92,2.75,2
"5406",32.882,-115.5235,11.03,2.03,2
"5407",32.877,-115.513,6.34,1.39,2
"5408",38.81117,-122.7955,2.71,1.92,2
"5409",38.83033,-122.8075,0.69,0.63,2
"5410",45.90833,-111.31683,4.2,0.86,7
"5411",33.511,-116.79817,4.65,0.83,2
"5412",32.86883,-115.51417,7.85,1.4,2
"5413",38.83283,-122.80383,-0.86,0.89,2
"5414",19.40567,-155.282,0.04,1.83,4
"5415",47.15133,-112.96783,17.66,0.91,7
"5416",32.87367,-115.51333,7.95,1.65,2
"5417",61.3604,-150.0912,42.6,1.1,1
"5418",51.352,-178.3108,35,2.8,13
"5419",67.687,-162.1537,5.6,1.4,1
"5420",61.2893,-147.6527,0,1.2,1
"5421",37.0218,-117.426,3.3,0.6,9
"5422",35.6992,-116.6506,7.2,0.3,9
"5423",61.4508,-149.9838,33,1.3,1
"5424",63.161,-143.4113,5.6,1.2,1
"5425",40.1513,-119.6164,16.9,0.3,9
"5426",-20.599,-174.9907,164.92,4,13
"5427",19.88683,-155.67917,42.17,2.18,4
"5428",69.145,-144.6541,10.5,2.2,1
"5429",61.3818,-150.1061,32.4,1.1,1
"5430",33.09867,-116.51833,8.52,1.51,2
"5431",37.9372,-118.6091,12.1,1,9
"5432",34.57717,-120.04183,10.18,1.75,2
"5433",61.4365,-149.9051,43,1.3,1
"5434",33.09733,-116.5175,9.1,1.46,2
"5435",-10.1306,-108.3459,10,4.6,13
"5436",62.1937,-147.8697,28,1.8,1
"5437",37.3153,-114.6399,1.9,1.4,9
"5438",63.086,-151.0195,126.2,1.6,1
"5439",33.57,-116.65433,8.74,0.19,2
"5440",61.4783,-150.1298,41.1,1.4,1
"5441",19.2396,-67.6073,17,2.84,3
"5442",66.6368,-135.774,16.4,1.8,1
"5443",61.4226,-150.1282,31,1.6,1
"5444",60.1484,-140.8906,16.3,1.5,1
"5445",18.0501,-67.7511,43,2.76,3
"5446",61.4447,-149.9147,44.5,1.4,1
"5447",62.1955,-152.0573,105.5,1.8,1
"5448",33.49533,-116.79283,3.4,0.8,2
"5449",64.8171,-149.0408,22.1,0.6,1
"5450",69.5589,-144.6956,3.6,2.1,1
"5451",-6.1607,147.204,27.07,4.2,13
"5452",61.3146,-150.1129,43.8,1.3,1
"5453",33.1575,-115.61333,7.85,1.26,2
"5454",10.4999,-63.1354,10,4.5,13
"5455",33.49017,-116.79783,3.54,0.86,2
"5456",-22.0462,-65.8015,265.45,4.1,13
"5457",37.3256,-117.0206,16.2,0.3,9
"5458",64.4809,-149.3303,7.4,0.7,1
"5459",61.124,-150.9059,2.1,1.9,1
"5460",-22.1094,168.9961,10,4.7,13
"5461",61.4149,-150.0469,38.8,1.4,1
"5462",37.55283,-118.8395,5.77,0.83,2
"5463",37.3562,-117.0544,0,0.6,9
"5464",33.227,-116.74717,12.3,0.67,2
"5465",38.81133,-122.75967,2.01,0.76,2
"5466",36.5786,-116.2723,9.3,-0.5,9
"5467",38.8145,-122.76317,1.68,1.14,2
"5468",33.511,-116.79317,5.78,0.35,2
"5469",10.4753,-63.0995,10,4.9,13
"5470",37.6595,-105.4769,5.23,0.9,13
"5471",61.4625,-150.8725,58.5,1.4,1
"5472",61.4724,-150.1037,29.9,1.9,1
"5473",63.2944,-144.8868,5.9,1.4,1
"5474",36.4681,-115.765,11.3,0.8,9
"5475",37.56583,-118.82817,-0.36,0.64,2
"5476",51.77167,-178.8795,19.18,1.02,1
"5477",33.217,-116.76383,19.65,1.06,2
"5478",60.0131,-152.8167,93.8,1.6,1
"5479",59.6465,-136.7154,1.1,2.1,1
"5480",37.4003,-117.1016,12.4,0.1,9
"5481",18.1948,-66.2466,15,1.19,3
"5482",38.77517,-122.7175,1.27,1.53,2
"5483",38.83633,-122.78283,1.35,0.62,2
"5484",37.72217,-121.87217,11.11,1.09,2
"5485",61.3979,-150.0138,44.4,1.2,1
"5486",44.77983,-112.9705,5.1,0.68,7
"5487",33.2275,-116.73883,10.69,0.79,2
"5488",11.2646,-86.6365,28.16,5.3,13
"5489",36.49367,-121.0785,2.75,1.87,2
"5490",61.7269,-150.8554,61.9,1.5,1
"5491",37.65283,-118.92667,-0.86,0.5,2
"5492",63.6896,-147.9359,4.2,1.4,1
"5493",37.72417,-121.8725,11.37,1.1,2
"5494",33.50017,-116.456,7.84,1.16,2
"5495",33.5065,-116.79967,4.59,0.99,2
"5496",12.536,-87.6458,80.44,4.5,13
"5497",19.1965,-64.958,34,3.4,3
"5498",33.50067,-116.78917,4.76,0.69,2
"5499",60.3221,-141.3515,9.1,2.3,1
"5500",19.2915,-64.9071,68,2.94,3
"5501",33.48733,-116.78517,4.21,0.58,2
"5502",18.0325,-66.9475,12,1.5,3
"5503",45.8575,-111.342,6.01,0.56,7
"5504",69.3664,-143.5897,5.3,1.4,1
"5505",37.6395,-118.81283,2.98,0.72,2
"5506",19.0096,-64.6926,111,2.8,3
"5507",2.5422,126.8597,35,4.4,13
"5508",60.2642,-140.8653,13.1,1.4,1
"5509",-29.1948,-177.0773,35,4.6,13
"5510",2.8446,127.4227,35,4.3,13
"5511",-59.5497,-24.9956,10,4.7,13
"5512",63.0528,-151.513,4.1,0.9,1
"5513",37.47833,-118.85033,0.08,0.85,2
"5514",61.4696,-149.9611,31.7,1.1,1
"5515",63.5465,-151.167,5.1,0.6,1
"5516",19.2948,-64.9425,25,3.23,3
"5517",46.8705,-112.51967,14.16,1.17,7
"5518",18.4101,-66.8183,13,1.75,3
"5519",-5.9732,146.5817,35,5.1,13
"5520",64.5605,-149.753,20,1.4,1
"5521",14.7293,56.0797,10,4.6,13
"5522",34.092,-117.45133,3.91,0.94,2
"5523",63.4677,-151.3183,10.3,0.6,1
"5524",33.5125,-116.79617,5.54,0.63,2
"5525",36.8991,-116.031,1.5,-0.1,9
"5526",65.4167,-153.2997,14.2,3.1,1
"5527",36.716,-116.2195,1.5,-0.1,9
"5528",19.499,-155.66317,4.16,2.3,4
"5529",19.2041,-65.0306,25,3.05,3
"5530",38.9887,20.5636,11.51,4.3,13
"5531",63.069,-149.3521,87.7,1.4,1
"5532",33.51467,-116.74567,3.48,0.24,2
"5533",60.0506,-140.2079,6.7,1.5,1
"5534",18.9666,-64.9378,101,3.28,3
"5535",38.2791,20.3913,10,4.4,13
"5536",18.0971,-67.0333,22,2.1,3
"5537",45.67217,-122.40033,-0.54,1.02,15
"5538",61.5234,-149.9119,43.5,1.2,1
"5539",18.8183,-64.5301,141,3.8,3
"5540",-34.1195,54.8781,10,4.9,13
"5541",63.0423,-151.3347,3.1,1.1,1
"5542",19.1321,-64.93,106,3.27,3
"5543",-5.6832,130.242,170.44,4.7,13
"5544",38.563,-112.25833,-1.31,1.8,14
"5545",61.5341,-149.9751,42.1,1.2,1
"5546",19.3033,-64.808,44,3.43,3
"5547",19.2953,-64.7896,67,3.33,3
"5548",29.1077,-97.6825,5,2.6,13
"5549",51.6153,-176.0691,55.6,2.4,1
"5550",44.56733,-115.63217,11.79,1.95,7
"5551",64.984,-147.2446,0,1.4,1
"5552",43.6845,-110.17933,6.12,1.67,7
"5553",19.476,-155.60517,-1.55,2.24,4
"5554",37.5085,-118.8515,5.47,0.68,2
"5555",61.4695,-149.9792,42.5,1.3,1
"5556",58.6393,-153.9268,77,3.6,1
"5557",36.8359,-115.9463,14.9,-0.1,9
"5558",1.7028,99.0705,15.03,4.9,13
"5559",61.8422,-149.8887,38,1.2,1
"5560",33.48133,-116.79,4.46,1.09,2
"5561",61.5356,-149.9227,46.7,1.6,1
"5562",59.8911,-152.3956,74.3,1.7,1
"5563",54.9458,-159.9119,23,2.4,1
"5564",18.0788,-66.0863,2,0.81,3
"5565",52.75,-167.7083,29.1,2.1,1
"5566",38.414,-115.756,10.6,1.6,9
"5567",60.0608,-140.236,8.7,1.7,1
"5568",38.80467,-122.7895,9.39,0.89,2
"5569",40.0954,-119.6794,16.3,1,9
"5570",69.5596,-144.9972,9.6,2.4,1
"5571",36.9852,-115.9806,11.1,0.3,9
"5572",59.4996,-152.8457,78.9,1.8,1
"5573",37.57667,-118.8595,4.64,0.57,2
"5574",67.2286,-144.2743,8.6,0.9,1
"5575",44.4098,12.3066,10,4.3,13
"5576",61.4167,-150.0371,43.8,1.8,1
"5577",-1.1443,-24.2616,10,4.4,13
"5578",36.18967,-120.75,5.76,1.6,2
"5579",38.523,-112.24167,10.1,1.54,14
"5580",36.8346,-115.9175,12.1,0.1,9
"5581",36.8393,-115.9006,7.6,0.3,9
"5582",32.965,87.1476,10,4.2,13
"5583",-17.6744,-70.6526,96.3,5.2,13
"5584",51.5674,-176.6605,64.4,2.2,1
"5585",33.37733,-116.38667,12.41,1.06,2
"5586",33.489,-116.78717,4.04,0.75,2
"5587",61.4718,-149.9643,56.1,1.4,1
"5588",16.2799,-95.1308,40.85,4.3,13
"5589",18.1411,-67.9608,102,3.07,3
"5590",38.7383,-117.0821,0,1.8,9
"5591",65.0555,-149.0932,14.8,1.1,1
"5592",49.44633,-120.52367,-1.5,2.13,15
"5593",51.1617,-178.203,35,2.7,13
"5594",39.9923,-120.7462,8.9,1.5,9
"5595",61.3845,-150.0448,45.4,2.2,1
"5596",20.55917,-155.8945,13.45,2.31,4
"5597",35.857,-120.40333,8.57,1.23,2
"5598",63.1688,-151.4069,8.9,0.7,1
"5599",47.87767,-122.1475,24.19,2.01,15
"5600",61.4535,-149.8182,50.1,1.4,1
"5601",51.7247,-176.817,65.24,4.5,13
"5602",61.4217,-150.0577,40.1,1.4,1
"5603",33.505,-116.7935,5.55,0.57,2
"5604",38.79617,-122.80817,1.72,1.36,2
"5605",37.6445,-118.84583,4.53,0.09,2
"5606",2.41,126.7781,35,4.2,13
"5607",69.0467,-146.4287,15.9,1.2,1
"5608",37.63783,-118.86267,4.52,0.77,2
"5609",59.0854,-137.0033,19,1.6,1
"5610",54.6762,-161.4917,25.6,2.3,1
"5611",-14.9755,-72.5924,122.41,4,13
"5612",53.7239,-164.0646,30.7,2.3,1
"5613",45.858,-111.343,5.98,0.67,7
"5614",37.64767,-118.84917,5.45,1.56,2
"5615",37.63667,-118.85017,2.62,0.37,2
"5616",34.024,-116.2885,7.87,2.15,2
"5617",37.64583,-118.8495,3.99,0.14,2
"5618",37.64567,-118.85,5.37,1.37,2
"5619",61.395,-150.0923,41.8,1.2,1
"5620",38.3832,-115.7976,5,1.5,9
"5621",37.4034,-117.0939,10.6,0.8,9
"5622",37.4219,-117.0737,1.6,1.6,9
"5623",19.0153,-67.1458,90,3.15,3
"5624",64.6615,-149.3251,13.8,0.1,1
"5625",19.125,-67.4116,56,3.11,3
"5626",37.89767,-122.17483,-0.41,1.09,2
"5627",69.4643,-144.2628,4.9,1.7,1
"5628",37.64267,-118.85767,5.32,0.76,2
"5629",33.68133,-116.7885,16.53,0.61,2
"5630",35.98533,-120.5505,2.99,0.35,2
"5631",61.4261,-150.0672,42.2,1.1,1
"5632",38.05283,-122.2165,6.8,1.81,2
"5633",61.8291,-151.2408,72.2,1.2,1
"5634",61.5617,-148.3311,16.6,1.1,1
"5635",34.106,-118.48733,9.79,1.77,2
"5636",19.36617,-155.83767,10.52,2.41,4
"5637",38.9976,144.2672,10,4.1,13
"5638",33.22617,-116.74333,10.45,1.56,2
"5639",45.99717,-112.4715,-2,1.8,7
"5640",61.4197,-149.9279,46.1,1.2,1
"5641",60.396,-151.7629,74.5,2.3,1
"5642",38.3317,-118.7778,0,1.4,13
"5643",-19.6927,-177.4959,561.46,4.2,13
"5644",33.2265,-116.7375,11.98,1.12,2
"5645",61.3996,-150.0725,41.4,1.4,1
"5646",69.644,-145.1059,19,3,1
"5647",60.3088,-142.952,14.3,1.1,1
"5648",63.5803,-147.3286,4.5,1.1,1
"5649",61.4329,-149.8377,42.7,1.7,1
"5650",18.141,-66.7406,20,1.96,3
"5651",61.404,-150.0754,44.9,0.9,1
"5652",33.49933,-116.796,4,0.47,2
"5653",61.4197,-149.8482,39.3,3.7,1
"5654",45.82433,-123.3215,-0.32,1.34,15
"5655",18.5185,-66.9821,9,2.21,3
"5656",40.36383,-123.95967,27.82,2.52,2
"5657",36.7493,-116.2923,9.7,-0.2,9
"5658",37.64683,-118.84833,5.59,0.58,2
"5659",69.6099,-145.0847,16.7,4,1
"5660",33.685,-116.73217,15.47,0.91,2
"5661",37.622,-118.86667,1.2,0.29,2
"5662",61.4081,-149.9863,43.7,1.1,1
"5663",37.6415,-118.84867,5.65,1.03,2
"5664",54.1914,169.1125,10,4.4,13
"5665",34.1417,45.6339,10,4.3,13
"5666",61.3679,-149.8553,49.3,1.8,1
"5667",36.95417,-113.5145,6.81,1.57,14
"5668",18.7926,-68.6283,6,2.23,3
"5669",36.97117,-113.50667,9.12,1.62,14
"5670",61.4722,-150.0511,43.9,1.2,1
"5671",59.9667,-148.3785,7,2.1,1
"5672",37.66483,-118.83617,1.57,0.79,2
"5673",61.3126,-150.1308,36.1,1.2,1
"5674",37.3335,-115.7231,7.7,0.5,9
"5675",37.26033,-121.655,8.18,1.17,2
"5676",68.181,-148.8675,13.4,1.1,1
"5677",0.7122,126.3322,35,4.3,13
"5678",61.5139,-149.9053,43.3,2,1
"5679",61.3648,-150.0415,40.8,1.8,1
"5680",62.0558,-150.5601,15,1.5,1
"5681",61.355,-150.0947,38,1.2,1
"5682",44.78717,-112.9885,3.83,0.8,7
"5683",39.4735,-121.99283,17.97,1.34,2
"5684",32.8215,-117.279,9.41,1.38,2
"5685",44.53567,-114.39533,6.92,1.28,7
"5686",69.5962,-145.0652,14.8,1.8,1
"5687",61.48,-149.9414,50.2,1.6,1
"5688",19.39983,-155.27867,0.36,2.16,4
"5689",63.4079,-151.4674,10,0.7,1
"5690",19.15717,-155.46333,39.52,1.85,4
"5691",61.4941,-149.9374,46.5,1.7,1
"5692",36.4371,-115.7514,1.1,1,9
"5693",37.59533,-118.9435,0.34,0.51,2
"5694",61.3874,-149.9108,39,2.5,1
"5695",61.5357,-150.0324,48.5,1.5,1
"5696",18.7921,-67.4863,12,2.45,3
"5697",60.9349,-149.9348,39.7,1.6,1
"5698",17.9796,-66.9888,7,1.52,3
"5699",61.4622,-150.022,46.4,1,1
"5700",38.3309,-118.515,8.2,0.4,9
"5701",61.9402,-150.8311,69.2,1.1,1
"5702",37.63917,-118.81117,2.29,0.3,2
"5703",61.3938,-150.0448,45.4,1,1
